cust_id,X1,X2,X3,X4,X5,revenue,avg_discount_rate,discount,profit,,total discount,total_profit
109693,0.00,6.50,0.00,0.00,0.00,6.50,0.17,1.09,5.41,,4442.45,12461.91
169587,0.00,8.52,0.00,0.00,0.00,8.52,0.20,1.66,6.86,,,
189709,0.00,0.00,0.00,14.91,0.00,14.91,0.31,4.68,10.24,,,
299749,0.00,0.00,0.00,12.78,0.00,12.78,0.23,2.99,9.80,,,
339665,4.26,0.00,0.00,0.00,0.00,4.26,0.37,1.58,2.68,,,
339918,6.39,0.00,0.00,0.00,0.00,6.39,0.30,1.92,4.47,,,
349530,2.17,0.00,2.13,0.00,0.00,4.30,0.20,0.86,3.44,,,
369985,0.00,2.13,0.00,0.00,0.00,2.13,0.23,0.49,1.64,,,
389613,0.00,0.00,0.00,6.39,0.00,6.39,0.23,1.46,4.93,,,
499639,0.00,10.65,0.00,0.00,0.00,10.65,0.23,2.45,8.20,,,
529915,0.00,0.00,0.00,8.67,0.00,8.67,0.30,2.59,6.07,,,
589766,0.00,0.00,0.00,14.91,0.00,14.91,0.37,5.58,9.33,,,
749556,4.26,0.00,0.00,0.00,0.00,4.26,0.35,1.51,2.75,,,
819895,10.65,0.00,0.00,0.00,0.00,10.65,0.39,4.16,6.50,,,
869947,0.00,10.65,0.00,0.00,0.00,10.65,0.38,4.00,6.65,,,
899987,10.83,0.00,0.00,0.00,0.00,10.83,0.44,4.73,6.10,,,
909794,0.00,0.00,4.26,0.00,0.00,4.26,0.26,1.10,3.16,,,
949967,0.00,8.67,0.00,0.00,0.00,8.67,0.40,3.46,5.21,,,
969825,0.00,0.00,14.91,0.00,0.00,14.91,0.27,3.96,10.95,,,
969975,0.00,0.00,0.00,25.57,0.00,25.57,0.32,8.11,17.46,,,
1039647,0.00,0.00,0.00,6.39,0.00,6.39,0.28,1.79,4.60,,,
1049570,0.00,0.00,0.00,6.39,0.00,6.39,0.29,1.87,4.53,,,
1069886,4.33,0.00,0.00,0.00,0.00,4.33,0.27,1.18,3.16,,,
1109884,0.00,6.39,0.00,0.00,0.00,6.39,0.31,1.98,4.41,,,
1129755,0.00,0.00,12.78,0.00,0.00,12.78,0.26,3.39,9.40,,,
1139567,0.00,0.00,0.00,0.00,4.26,4.26,0.24,1.04,3.22,,,
1139738,0.00,0.00,0.00,17.33,0.00,17.33,0.21,3.61,13.72,,,
1219886,6.39,15.16,0.00,0.00,0.00,21.56,0.32,6.94,14.62,,,
1249927,0.00,80.96,0.00,0.00,0.00,80.96,0.28,22.40,58.56,,,
1289567,0.00,0.00,0.00,2.17,0.00,2.17,0.42,0.90,1.26,,,
1369925,17.33,0.00,0.00,0.00,0.00,17.33,0.26,4.48,12.85,,,
1409661,8.67,0.00,0.00,0.00,0.00,8.67,0.34,2.92,5.74,,,
1429948,12.78,0.00,0.00,0.00,0.00,12.78,0.37,4.75,8.03,,,
1499909,12.78,0.00,0.00,0.00,0.00,12.78,0.30,3.81,8.97,,,
1529898,0.00,0.00,0.00,8.52,0.00,8.52,0.35,2.99,5.53,,,
1579841,0.00,0.00,4.33,0.00,0.00,4.33,0.39,1.71,2.62,,,
1609678,0.00,8.52,0.00,0.00,0.00,8.52,0.26,2.20,6.33,,,
1659549,0.00,0.00,0.00,0.00,6.39,6.39,0.19,1.23,5.16,,,
1710000,0.00,0.00,0.00,8.67,0.00,8.67,0.24,2.05,6.62,,,
1879807,0.00,0.00,2.13,0.00,0.00,2.13,0.50,1.07,1.06,,,
1889991,0.00,0.00,0.00,8.52,0.00,8.52,0.42,3.54,4.98,,,
1899550,0.00,0.00,0.00,10.65,0.00,10.65,0.00,0.00,10.65,,,
1999671,0.00,2.13,0.00,0.00,0.00,2.13,0.27,0.57,1.56,,,
2009681,0.00,0.00,2.13,0.00,0.00,2.13,0.39,0.83,1.30,,,
2039621,0.00,0.00,0.00,4.26,0.00,4.26,0.20,0.84,3.42,,,
2059893,0.00,0.00,0.00,0.00,4.26,4.26,0.33,1.41,2.85,,,
2239835,0.00,4.26,0.00,0.00,0.00,4.26,0.20,0.86,3.40,,,
2249699,0.00,0.00,0.00,0.00,6.39,6.39,0.19,1.20,5.19,,,
2259776,4.26,0.00,0.00,0.00,0.00,4.26,0.28,1.18,3.08,,,
2259992,0.00,0.00,8.52,0.00,0.00,8.52,0.29,2.47,6.05,,,
2269804,6.39,0.00,0.00,0.00,0.00,6.39,0.30,1.89,4.50,,,
2339637,0.00,0.00,8.52,0.00,0.00,8.52,0.32,2.75,5.77,,,
2409947,0.00,0.00,4.26,0.00,0.00,4.26,0.31,1.33,2.93,,,
2639965,0.00,0.00,0.00,8.52,0.00,8.52,0.50,4.28,4.24,,,
2689758,0.00,0.00,0.00,0.00,2.13,2.13,0.14,0.31,1.82,,,
2809951,0.00,0.00,10.83,0.00,0.00,10.83,0.38,4.14,6.69,,,
2839651,0.00,12.78,0.00,15.16,0.00,27.95,0.24,6.80,21.15,,,
2969905,0.00,0.00,6.39,0.00,0.00,6.39,0.08,0.49,5.90,,,
3169944,6.50,0.00,0.00,0.00,0.00,6.50,0.41,2.68,3.82,,,
3179779,0.00,0.00,0.00,0.00,4.26,4.26,0.38,1.60,2.66,,,
3189829,8.67,0.00,0.00,0.00,0.00,8.67,0.32,2.76,5.91,,,
3229801,6.50,0.00,0.00,0.00,0.00,6.50,0.31,2.01,4.49,,,
3299585,0.00,0.00,0.00,6.39,0.00,6.39,0.37,2.38,4.01,,,
3349948,4.26,0.00,0.00,0.00,4.33,8.59,0.41,3.48,5.11,,,
3369877,8.52,8.67,0.00,0.00,0.00,17.19,0.21,3.59,13.60,,,
3389801,0.00,13.00,0.00,0.00,0.00,13.00,0.33,4.35,8.65,,,
3409828,0.00,0.00,0.00,0.00,12.78,12.78,0.39,4.93,7.85,,,
3419797,0.00,0.00,0.00,8.67,0.00,8.67,0.48,4.13,4.53,,,
3489804,0.00,0.00,0.00,6.39,0.00,6.39,0.37,2.35,4.04,,,
3489945,8.52,0.00,0.00,10.83,0.00,19.35,0.00,0.00,19.35,,,
3509691,0.00,0.00,6.39,0.00,0.00,6.39,0.30,1.89,4.50,,,
3509800,0.00,0.00,0.00,0.00,6.39,6.39,0.05,0.35,6.05,,,
3519981,0.00,0.00,6.39,0.00,0.00,6.39,0.28,1.80,4.59,,,
3529748,0.00,0.00,0.00,0.00,12.78,12.78,0.30,3.88,8.90,,,
3629797,12.78,0.00,0.00,0.00,0.00,12.78,0.20,2.56,10.22,,,
3689897,4.26,0.00,0.00,4.33,0.00,8.59,0.42,3.62,4.97,,,
3709783,0.00,0.00,6.39,0.00,0.00,6.39,0.42,2.69,3.70,,,
3709984,8.67,0.00,12.78,0.00,0.00,21.45,0.06,1.32,20.13,,,
3759797,0.00,0.00,8.67,0.00,0.00,8.67,0.34,2.96,5.71,,,
3849717,4.26,0.00,0.00,0.00,0.00,4.26,0.16,0.69,3.57,,,
3869942,0.00,0.00,0.00,0.00,4.26,4.26,0.27,1.14,3.12,,,
3989575,0.00,0.00,4.33,0.00,0.00,4.33,0.20,0.85,3.48,,,
4019679,6.50,0.00,0.00,0.00,0.00,6.50,0.44,2.86,3.64,,,
4029695,0.00,0.00,0.00,0.00,6.39,6.39,0.32,2.07,4.32,,,
4069735,0.00,0.00,0.00,8.52,0.00,8.52,0.27,2.27,6.26,,,
4239950,19.17,0.00,0.00,0.00,0.00,19.17,0.37,7.12,12.06,,,
4309605,0.00,0.00,0.00,0.00,8.67,8.67,0.00,0.00,8.67,,,
4319967,6.39,0.00,0.00,0.00,0.00,6.39,0.35,2.23,4.16,,,
4369928,0.00,10.65,0.00,0.00,0.00,10.65,0.29,3.14,7.51,,,
4369949,0.00,0.00,0.00,4.26,0.00,4.26,0.00,0.00,4.26,,,
4419627,0.00,0.00,0.00,8.52,0.00,8.52,0.46,3.95,4.57,,,
4459951,0.00,0.00,0.00,0.00,4.26,4.26,0.20,0.86,3.40,,,
4509747,21.31,0.00,0.00,0.00,0.00,21.31,0.30,6.47,14.84,,,
4529875,0.00,0.00,0.00,0.00,8.52,8.52,0.10,0.88,7.64,,,
4559994,0.00,12.78,0.00,0.00,0.00,12.78,0.24,3.09,9.70,,,
4569688,0.00,0.00,0.00,8.52,0.00,8.52,0.00,0.00,8.52,,,
4589586,0.00,0.00,0.00,0.00,4.26,4.26,0.04,0.16,4.10,,,
4589591,0.00,0.00,8.52,0.00,0.00,8.52,0.29,2.49,6.03,,,
4609812,19.50,0.00,0.00,0.00,0.00,19.50,0.19,3.76,15.74,,,
4669939,0.00,0.00,0.00,0.00,14.91,14.91,0.26,3.87,11.05,,,
4679726,0.00,0.00,8.52,0.00,0.00,8.52,0.09,0.74,7.78,,,
4689635,0.00,8.52,0.00,0.00,0.00,8.52,0.39,3.30,5.23,,,
4719570,0.00,23.44,0.00,0.00,0.00,23.44,0.29,6.72,16.71,,,
4779570,0.00,0.00,0.00,0.00,6.50,6.50,0.51,3.28,3.22,,,
4899809,0.00,8.67,0.00,0.00,0.00,8.67,0.30,2.57,6.09,,,
5009580,0.00,0.00,0.00,0.00,6.39,6.39,0.10,0.67,5.72,,,
5119801,0.00,0.00,0.00,0.00,4.26,4.26,0.32,1.37,2.90,,,
5139925,0.00,0.00,0.00,0.00,8.52,8.52,0.24,2.08,6.44,,,
5149765,0.00,12.78,0.00,0.00,0.00,12.78,0.03,0.33,12.45,,,
5149889,0.00,6.39,0.00,0.00,0.00,6.39,0.35,2.26,4.13,,,
5189621,0.00,0.00,8.52,0.00,0.00,8.52,0.25,2.14,6.38,,,
5199595,0.00,0.00,0.00,0.00,2.17,2.17,0.18,0.38,1.78,,,
5209899,0.00,6.50,0.00,0.00,0.00,6.50,0.33,2.12,4.38,,,
5239934,0.00,0.00,10.65,0.00,0.00,10.65,0.33,3.55,7.11,,,
5389896,0.00,4.33,0.00,0.00,0.00,4.33,0.33,1.41,2.92,,,
5639825,2.17,0.00,0.00,0.00,0.00,2.17,0.39,0.85,1.31,,,
5649867,0.00,0.00,8.67,0.00,0.00,8.67,0.50,4.35,4.31,,,
5649957,0.00,0.00,0.00,0.00,8.52,8.52,0.35,2.97,5.55,,,
5729916,0.00,0.00,0.00,6.50,0.00,6.50,0.22,1.44,5.06,,,
5959780,0.00,6.50,0.00,0.00,0.00,6.50,0.34,2.24,4.26,,,
5989664,0.00,0.00,0.00,0.00,8.67,8.67,0.19,1.63,7.04,,,
6039822,0.00,0.00,10.65,0.00,0.00,10.65,0.19,1.98,8.67,,,
6079731,0.00,0.00,0.00,4.33,0.00,4.33,0.29,1.25,3.08,,,
6369940,0.00,0.00,0.00,4.26,0.00,4.26,0.38,1.60,2.66,,,
6409834,2.17,0.00,0.00,0.00,0.00,2.17,0.14,0.31,1.86,,,
6419582,0.00,0.00,2.13,0.00,0.00,2.13,0.19,0.42,1.72,,,
6599812,0.00,0.00,0.00,0.00,8.67,8.67,0.25,2.14,6.52,,,
6619659,0.00,2.13,0.00,0.00,0.00,2.13,0.25,0.52,1.61,,,
6659815,0.00,0.00,8.52,8.67,0.00,17.19,0.35,6.02,11.17,,,
6679813,0.00,0.00,6.39,0.00,0.00,6.39,0.36,2.29,4.11,,,
6729743,0.00,4.26,0.00,0.00,0.00,4.26,0.43,1.85,2.41,,,
6739641,0.00,0.00,0.00,10.83,0.00,10.83,0.30,3.28,7.55,,,
6789802,4.26,0.00,0.00,0.00,0.00,4.26,0.41,1.74,2.53,,,
6799676,0.00,4.26,0.00,0.00,0.00,4.26,0.00,0.00,4.26,,,
6809659,0.00,4.33,0.00,0.00,0.00,4.33,0.00,0.00,4.33,,,
6839952,6.39,0.00,0.00,0.00,0.00,6.39,0.38,2.45,3.94,,,
6859923,0.00,0.00,4.33,0.00,0.00,4.33,0.09,0.40,3.93,,,
6899618,0.00,0.00,0.00,0.00,4.26,4.26,0.13,0.54,3.72,,,
7039904,4.26,0.00,0.00,0.00,0.00,4.26,0.00,0.00,4.26,,,
7079973,2.13,0.00,0.00,0.00,0.00,2.13,0.38,0.80,1.33,,,
7119898,13.00,0.00,0.00,0.00,0.00,13.00,0.13,1.73,11.27,,,
7119955,10.65,0.00,0.00,4.33,0.00,14.99,0.35,5.20,9.79,,,
7129976,0.00,0.00,0.00,0.00,2.17,2.17,0.24,0.52,1.64,,,
7139796,0.00,0.00,2.13,0.00,0.00,2.13,0.16,0.35,1.78,,,
7269949,0.00,0.00,8.67,0.00,0.00,8.67,0.43,3.70,4.97,,,
7349772,12.78,0.00,0.00,0.00,0.00,12.78,0.19,2.43,10.36,,,
7389730,0.00,0.00,0.00,4.26,0.00,4.26,0.05,0.22,4.04,,,
7409778,0.00,4.26,0.00,0.00,0.00,4.26,0.25,1.09,3.18,,,
7569890,0.00,0.00,0.00,0.00,19.17,19.17,0.33,6.33,12.84,,,
7629630,0.00,0.00,17.33,0.00,0.00,17.33,0.22,3.89,13.44,,,
7679874,0.00,0.00,0.00,6.50,0.00,6.50,0.10,0.67,5.83,,,
7719577,0.00,0.00,0.00,12.78,0.00,12.78,0.50,6.42,6.36,,,
7729784,6.50,0.00,0.00,0.00,0.00,6.50,0.22,1.40,5.09,,,
7729819,0.00,6.39,0.00,0.00,0.00,6.39,0.31,2.00,4.39,,,
7739787,6.50,0.00,0.00,0.00,0.00,6.50,0.28,1.83,4.67,,,
7819901,0.00,0.00,15.16,14.91,0.00,30.08,0.31,9.34,20.74,,,
7859980,0.00,0.00,0.00,19.17,0.00,19.17,0.26,5.02,14.15,,,
7869549,0.00,0.00,0.00,19.17,0.00,19.17,0.00,0.00,19.17,,,
7919932,0.00,8.52,0.00,0.00,0.00,8.52,0.41,3.48,5.04,,,
7989981,0.00,10.65,0.00,0.00,0.00,10.65,0.21,2.22,8.43,,,
8039647,0.00,0.00,0.00,0.00,6.39,6.39,0.15,0.98,5.41,,,
8049900,0.00,0.00,0.00,4.33,0.00,4.33,0.42,1.83,2.50,,,
8169802,0.00,0.00,4.26,0.00,0.00,4.26,0.29,1.22,3.04,,,
8189540,0.00,0.00,0.00,0.00,8.52,8.52,0.18,1.53,6.99,,,
8209651,0.00,0.00,0.00,0.00,4.26,4.26,0.24,1.02,3.24,,,
8209801,0.00,0.00,0.00,0.00,6.39,6.39,0.38,2.43,3.96,,,
8209843,0.00,0.00,15.16,0.00,0.00,15.16,0.38,5.74,9.43,,,
8219704,0.00,0.00,0.00,4.26,0.00,4.26,0.35,1.48,2.78,,,
8229636,0.00,0.00,0.00,6.39,0.00,6.39,0.25,1.62,4.77,,,
8259629,0.00,0.00,0.00,4.26,0.00,4.26,0.52,2.22,2.04,,,
8309990,0.00,0.00,0.00,0.00,8.67,8.67,0.32,2.80,5.86,,,
8449971,4.33,0.00,0.00,0.00,0.00,4.33,0.21,0.89,3.44,,,
8679834,0.00,0.00,0.00,8.52,0.00,8.52,0.33,2.83,5.70,,,
8679838,0.00,4.26,0.00,0.00,0.00,4.26,0.34,1.47,2.80,,,
8719935,6.39,0.00,0.00,0.00,0.00,6.39,0.27,1.74,4.65,,,
8839585,0.00,0.00,0.00,10.65,0.00,10.65,0.26,2.74,7.91,,,
8849964,0.00,0.00,4.26,0.00,0.00,4.26,0.28,1.21,3.05,,,
8949893,0.00,0.00,0.00,0.00,8.52,8.52,0.28,2.42,6.10,,,
9019561,0.00,0.00,0.00,0.00,8.67,8.67,0.03,0.23,8.44,,,
9049946,0.00,0.00,0.00,10.65,0.00,10.65,0.13,1.36,9.30,,,
9069852,0.00,0.00,0.00,4.33,0.00,4.33,0.36,1.58,2.76,,,
9089753,0.00,2.17,0.00,0.00,0.00,2.17,0.35,0.76,1.41,,,
9119670,0.00,0.00,0.00,6.39,0.00,6.39,0.26,1.69,4.70,,,
